,date,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock,year,month,day
2771,2014-09-18,6920.0,6884.0,154775.0,2014,9,18
2772,2014-09-17,6958.5,6920.5,155400.0,2014,9,17
2773,2014-09-16,6895.5,6857.5,156325.0,2014,9,16
2774,2014-09-15,6850.0,6820.5,156375.0,2014,9,15
2775,2014-09-12,6856.0,6835.5,156475.0,2014,9,12
2776,2014-09-11,6829.0,6803.0,155775.0,2014,9,11
2777,2014-09-10,6897.5,6871.0,155625.0,2014,9,10
2778,2014-09-09,6937.0,6930.0,154700.0,2014,9,9
2779,2014-09-08,7040.5,7030.0,154600.0,2014,9,8
2780,2014-09-05,6973.0,6960.0,154700.0,2014,9,5
2781,2014-09-04,6967.0,6950.0,154700.0,2014,9,4
2782,2014-09-03,6927.0,6905.5,154825.0,2014,9,3
2783,2014-09-02,6965.5,6947.0,147825.0,2014,9,2
2784,2014-09-01,6966.5,6942.0,148025.0,2014,9,1
2786,2014-08-29,6995.0,6971.0,148150.0,2014,8,29
2787,2014-08-28,7033.0,7001.0,148425.0,2014,8,28
2788,2014-08-27,7051.0,7030.0,147375.0,2014,8,27
2789,2014-08-26,7096.0,7070.0,146225.0,2014,8,26
2790,2014-08-22,7088.0,7077.0,146325.0,2014,8,22
2791,2014-08-21,7003.0,6985.0,146425.0,2014,8,21
2792,2014-08-20,6922.0,6905.0,145200.0,2014,8,20
2793,2014-08-19,6934.5,6906.0,145350.0,2014,8,19
2794,2014-08-18,6910.0,6887.0,141275.0,2014,8,18
2795,2014-08-15,6852.5,6845.0,141300.0,2014,8,15
2796,2014-08-14,6886.5,6873.0,141350.0,2014,8,14
2797,2014-08-13,6925.5,6917.0,141350.0,2014,8,13
2798,2014-08-12,7025.5,7010.5,140675.0,2014,8,12
2799,2014-08-11,7010.5,7003.0,141375.0,2014,8,11
2800,2014-08-08,7020.0,7005.0,142275.0,2014,8,8
2801,2014-08-07,6980.5,6971.0,143700.0,2014,8,7
2802,2014-08-06,6995.0,6977.0,144350.0,2014,8,6
2803,2014-08-05,7100.5,7103.5,145575.0,2014,8,5
2804,2014-08-04,7104.0,7096.0,146175.0,2014,8,4
2805,2014-08-01,7078.0,7060.0,146200.0,2014,8,1
2807,2014-07-31,7135.5,7120.0,146750.0,2014,7,31
2808,2014-07-30,7090.0,7065.0,147925.0,2014,7,30
2809,2014-07-29,7116.0,7102.5,149475.0,2014,7,29
2810,2014-07-28,7132.0,7120.5,150900.0,2014,7,28
2811,2014-07-25,7183.5,7180.5,152600.0,2014,7,25
2812,2014-07-24,7151.0,7145.0,154350.0,2014,7,24
2813,2014-07-23,7065.0,7070.5,156300.0,2014,7,23
2814,2014-07-22,7060.5,7065.0,157125.0,2014,7,22
2815,2014-07-21,6989.5,6989.0,158000.0,2014,7,21
2816,2014-07-18,7026.5,7026.0,157700.0,2014,7,18
2817,2014-07-17,7030.5,7041.0,158575.0,2014,7,17
2818,2014-07-16,7112.0,7123.0,159175.0,2014,7,16
2819,2014-07-15,7102.5,7105.0,159375.0,2014,7,15
2820,2014-07-14,7154.5,7140.5,159400.0,2014,7,14
2821,2014-07-11,7151.0,7140.0,158475.0,2014,7,11
2822,2014-07-10,7110.0,7090.5,158100.0,2014,7,10
2823,2014-07-09,7173.0,7156.0,159075.0,2014,7,9
2824,2014-07-08,7155.0,7153.0,158050.0,2014,7,8
2825,2014-07-07,7120.5,7115.5,159350.0,2014,7,7
2826,2014-07-04,7159.0,7151.0,156500.0,2014,7,4
2827,2014-07-03,7121.0,7118.0,157050.0,2014,7,3
2828,2014-07-02,7050.0,7035.0,156775.0,2014,7,2
2829,2014-07-01,7015.0,6995.5,154700.0,2014,7,1
2831,2014-06-30,6955.0,6935.0,154675.0,2014,6,30
2832,2014-06-27,6976.0,6938.5,155150.0,2014,6,27
2833,2014-06-26,6936.5,6911.5,156000.0,2014,6,26
2834,2014-06-25,6890.5,6871.0,156825.0,2014,6,25
2835,2014-06-24,6898.5,6875.5,157725.0,2014,6,24
2836,2014-06-23,6901.0,6880.0,158575.0,2014,6,23
2837,2014-06-20,6777.5,6766.0,159425.0,2014,6,20
2838,2014-06-19,6730.5,6725.0,160000.0,2014,6,19
2839,2014-06-18,6739.0,6737.0,160675.0,2014,6,18
2840,2014-06-17,6711.0,6702.0,161200.0,2014,6,17
2841,2014-06-16,6735.0,6700.0,162250.0,2014,6,16
2842,2014-06-13,6671.5,6642.0,163700.0,2014,6,13
2843,2014-06-12,6725.0,6670.0,165725.0,2014,6,12
2844,2014-06-11,6689.5,6657.0,166750.0,2014,6,11
2845,2014-06-10,6695.5,6670.0,166825.0,2014,6,10
2846,2014-06-09,6667.5,6660.0,167250.0,2014,6,9
2847,2014-06-06,6660.5,6656.0,167775.0,2014,6,6
2848,2014-06-05,6800.0,6771.0,167925.0,2014,6,5
2849,2014-06-04,6835.0,6779.0,168475.0,2014,6,4
2850,2014-06-03,6930.0,6868.0,168825.0,2014,6,3
2851,2014-06-02,7003.0,6923.0,170825.0,2014,6,2
2853,2014-05-30,6995.5,6906.0,171350.0,2014,5,30
2854,2014-05-29,6970.0,6876.0,172500.0,2014,5,29
2855,2014-05-28,7035.0,6945.0,169825.0,2014,5,28
2856,2014-05-27,7020.0,6921.0,176550.0,2014,5,27
2858,2014-05-23,6991.0,6919.0,175850.0,2014,5,23
2859,2014-05-22,6945.5,6870.0,177350.0,2014,5,22
2860,2014-05-21,6841.0,6805.0,179100.0,2014,5,21
2861,2014-05-20,6922.5,6884.5,180825.0,2014,5,20
2863,2014-05-16,6950.0,6877.0,186525.0,2014,5,16
2864,2014-05-15,6949.0,6886.0,191075.0,2014,5,15
2865,2014-05-14,6976.5,6927.0,197475.0,2014,5,14
2866,2014-05-13,6884.5,6844.0,202975.0,2014,5,13
2867,2014-05-12,6930.0,6878.0,205325.0,2014,5,12
2868,2014-05-09,6770.0,6724.5,208325.0,2014,5,9
2869,2014-05-08,6690.5,6659.0,213025.0,2014,5,8
2870,2014-05-07,6688.0,6660.0,216950.0,2014,5,7
2871,2014-05-06,6740.0,6699.5,225425.0,2014,5,6
2872,2014-05-02,6699.0,6666.0,229800.0,2014,5,2
2873,2014-05-01,6670.5,6642.0,231000.0,2014,5,1
2875,2014-04-30,6724.0,6710.5,233325.0,2014,4,30
2876,2014-04-29,6770.0,6750.0,235075.0,2014,4,29
2877,2014-04-28,6782.0,6750.5,237000.0,2014,4,28
2878,2014-04-25,6785.5,6775.0,238950.0,2014,4,25
2879,2014-04-24,6731.0,6720.0,239950.0,2014,4,24
2880,2014-04-23,6645.0,6636.0,240975.0,2014,4,23
2881,2014-04-22,6628.5,6625.0,241925.0,2014,4,22
2882,2014-04-17,6631.0,6632.5,242300.0,2014,4,17
2883,2014-04-16,6600.0,6604.0,242300.0,2014,4,16
2884,2014-04-15,6630.0,6631.0,242775.0,2014,4,15
2885,2014-04-14,6645.0,6635.5,244950.0,2014,4,14
2886,2014-04-11,6686.0,6690.5,248325.0,2014,4,11
2887,2014-04-10,6637.5,6627.0,250025.0,2014,4,10
2888,2014-04-09,6630.5,6626.0,250775.0,2014,4,9
2889,2014-04-08,6652.0,6650.0,252600.0,2014,4,8
2890,2014-04-07,6610.5,6616.0,254575.0,2014,4,7
2891,2014-04-04,6677.0,6681.0,257775.0,2014,4,4
2892,2014-04-03,6606.0,6610.5,260100.0,2014,4,3
2893,2014-04-02,6713.0,6707.0,261375.0,2014,4,2
2894,2014-04-01,6632.0,6629.0,263250.0,2014,4,1
2896,2014-03-31,6636.0,6626.0,265175.0,2014,3,31
2897,2014-03-28,6667.0,6654.0,267200.0,2014,3,28
2898,2014-03-27,6581.0,6570.0,268550.0,2014,3,27
2899,2014-03-26,6555.0,6551.0,269750.0,2014,3,26
2900,2014-03-25,6559.5,6560.0,266825.0,2014,3,25
2901,2014-03-24,6510.0,6503.0,263675.0,2014,3,24
2902,2014-03-21,6539.5,6526.0,265700.0,2014,3,21
2903,2014-03-20,6434.5,6430.0,267850.0,2014,3,20
2904,2014-03-19,6446.0,6435.5,269725.0,2014,3,19
2905,2014-03-18,6471.5,6450.5,271750.0,2014,3,18
2906,2014-03-17,6550.0,6545.0,253375.0,2014,3,17
2907,2014-03-14,6490.0,6467.0,251300.0,2014,3,14
2908,2014-03-13,6495.0,6460.5,253275.0,2014,3,13
2909,2014-03-12,6498.0,6470.0,255500.0,2014,3,12
2910,2014-03-11,6720.5,6689.0,257600.0,2014,3,11
2911,2014-03-10,6716.0,6690.5,265400.0,2014,3,10
2912,2014-03-07,6930.5,6915.5,269000.0,2014,3,7
2913,2014-03-06,7054.5,7035.0,272175.0,2014,3,6
2914,2014-03-05,7102.5,7055.0,273675.0,2014,3,5
2915,2014-03-04,7035.0,6996.0,275200.0,2014,3,4
2916,2014-03-03,7032.5,6962.0,273725.0,2014,3,3
2918,2014-02-28,7097.5,7026.0,276225.0,2014,2,28
2919,2014-02-27,7095.0,7024.0,274350.0,2014,2,27
2920,2014-02-26,7149.0,7076.5,276400.0,2014,2,26
2921,2014-02-25,7115.0,7055.0,279150.0,2014,2,25
2922,2014-02-24,7130.0,7061.5,282475.0,2014,2,24
2923,2014-02-21,7211.5,7151.0,285350.0,2014,2,21
2924,2014-02-20,7185.0,7132.0,289600.0,2014,2,20
2925,2014-02-19,7220.0,7181.0,290625.0,2014,2,19
2926,2014-02-18,7205.0,7171.0,293150.0,2014,2,18
2927,2014-02-17,7210.0,7174.0,296025.0,2014,2,17
2928,2014-02-14,7175.5,7131.0,299125.0,2014,2,14
2929,2014-02-13,7157.0,7118.5,300675.0,2014,2,13
2930,2014-02-12,7174.5,7137.0,302050.0,2014,2,12
2931,2014-02-11,7120.0,7099.0,303825.0,2014,2,11
2932,2014-02-10,7190.5,7144.0,306400.0,2014,2,10
2933,2014-02-07,7200.0,7159.0,308025.0,2014,2,7
2934,2014-02-06,7109.0,7060.5,309250.0,2014,2,6
2935,2014-02-05,7096.0,7060.0,311225.0,2014,2,5
2936,2014-02-04,7107.0,7060.0,313275.0,2014,2,4
2937,2014-02-03,7095.5,7051.0,313875.0,2014,2,3
2939,2014-01-31,7091.0,7062.5,314525.0,2014,1,31
2940,2014-01-30,7155.0,7116.0,316200.0,2014,1,30
2941,2014-01-29,7209.0,7160.0,318800.0,2014,1,29
2942,2014-01-28,7215.0,7172.0,322575.0,2014,1,28
2943,2014-01-27,7235.0,7200.0,325400.0,2014,1,27
2944,2014-01-24,7240.0,7207.5,326975.0,2014,1,24
2945,2014-01-23,7285.0,7258.0,327400.0,2014,1,23
2946,2014-01-22,7327.0,7289.5,328375.0,2014,1,22
2947,2014-01-21,7332.0,7282.0,330675.0,2014,1,21
2948,2014-01-20,7340.0,7310.0,334550.0,2014,1,20
2949,2014-01-17,7379.5,7340.0,335775.0,2014,1,17
2950,2014-01-16,7345.5,7327.5,336825.0,2014,1,16
2951,2014-01-15,7309.0,7291.0,336250.0,2014,1,15
2952,2014-01-14,7343.0,7320.0,337775.0,2014,1,14
2953,2014-01-13,7305.5,7276.0,340775.0,2014,1,13
2954,2014-01-10,7283.5,7258.0,343875.0,2014,1,10
2955,2014-01-09,7282.0,7263.5,348250.0,2014,1,9
2956,2014-01-08,7368.0,7357.0,351675.0,2014,1,8
2957,2014-01-07,7354.0,7335.0,353075.0,2014,1,7
2958,2014-01-06,7313.5,7290.5,356125.0,2014,1,6
2959,2014-01-03,7335.5,7323.0,359075.0,2014,1,3
2960,2014-01-02,7439.5,7422.0,365700.0,2014,1,2
2961,2013-12-31,7394.5,7371.0,365700.0,2013,12,31
2962,2013-12-30,7387.0,7380.0,367450.0,2013,12,30
2963,2013-12-27,7375.0,7365.5,370950.0,2013,12,27
2964,2013-12-24,7280.0,7272.0,371975.0,2013,12,24
2965,2013-12-23,7251.0,7238.5,379100.0,2013,12,23
2966,2013-12-20,7264.5,7245.0,382550.0,2013,12,20
2967,2013-12-19,7218.5,7217.0,383925.0,2013,12,19
2968,2013-12-18,7230.0,7227.0,384950.0,2013,12,18
2969,2013-12-17,7286.0,7272.0,386550.0,2013,12,17
2970,2013-12-16,7325.5,7310.0,389175.0,2013,12,16
2971,2013-12-13,7218.5,7219.0,393000.0,2013,12,13
2972,2013-12-12,7230.0,7214.5,396075.0,2013,12,12
2973,2013-12-11,7169.5,7162.0,399875.0,2013,12,11
2974,2013-12-10,7165.5,7161.0,402050.0,2013,12,10
2975,2013-12-09,7141.0,7145.0,405275.0,2013,12,9
2976,2013-12-06,7113.0,7112.0,408100.0,2013,12,6
2977,2013-12-05,7081.0,7086.0,411400.0,2013,12,5
2978,2013-12-04,6975.0,6975.0,415425.0,2013,12,4
2979,2013-12-03,6945.0,6948.5,418750.0,2013,12,3
2980,2013-12-02,7008.5,7014.0,420400.0,2013,12,2
2982,2013-11-29,7027.0,7030.0,423825.0,2013,11,29
2983,2013-11-28,6988.0,6996.0,429200.0,2013,11,28
2984,2013-11-27,7051.5,7070.0,431900.0,2013,11,27
2985,2013-11-26,7071.0,7075.0,434850.0,2013,11,26
2986,2013-11-25,7067.5,7070.0,437500.0,2013,11,25
2987,2013-11-22,7065.5,7065.0,439100.0,2013,11,22
2988,2013-11-21,6992.0,6994.0,442125.0,2013,11,21
2989,2013-11-20,6980.0,6985.0,445700.0,2013,11,20
2990,2013-11-19,6947.0,6957.0,447650.0,2013,11,19
2991,2013-11-18,6999.5,6996.0,448950.0,2013,11,18
2992,2013-11-15,6967.5,6975.5,451650.0,2013,11,15
2993,2013-11-14,6939.0,6949.0,455725.0,2013,11,14
2994,2013-11-13,7021.5,7030.0,457475.0,2013,11,13
2995,2013-11-12,7124.0,7128.5,459425.0,2013,11,12
2996,2013-11-11,7135.0,7131.0,462875.0,2013,11,11
2997,2013-11-08,7125.5,7127.0,465650.0,2013,11,8
2998,2013-11-07,7119.0,7118.0,467025.0,2013,11,7
2999,2013-11-06,7200.0,7198.0,468925.0,2013,11,6
3000,2013-11-05,7138.5,7155.0,469975.0,2013,11,5
3001,2013-11-04,7180.0,7190.5,474675.0,2013,11,4
3002,2013-11-01,7255.5,7264.0,476400.0,2013,11,1
3004,2013-10-31,7234.0,7241.0,476150.0,2013,10,31
3005,2013-10-30,7275.5,7278.0,476025.0,2013,10,30
3006,2013-10-29,7215.5,7224.0,476675.0,2013,10,29
3007,2013-10-28,7161.0,7177.0,478200.0,2013,10,28
3008,2013-10-25,7126.0,7134.5,480875.0,2013,10,25
3009,2013-10-24,7160.0,7171.0,485050.0,2013,10,24
3010,2013-10-23,7200.5,7215.5,489400.0,2013,10,23
3011,2013-10-22,7260.0,7274.0,492350.0,2013,10,22
3012,2013-10-21,7225.5,7250.0,494850.0,2013,10,21
3013,2013-10-18,7241.5,7270.0,497500.0,2013,10,18
3014,2013-10-17,7172.0,7205.0,500325.0,2013,10,17
3015,2013-10-16,7158.5,7182.0,502750.0,2013,10,16
3016,2013-10-15,7186.0,7215.5,503425.0,2013,10,15
3017,2013-10-14,7205.5,7225.5,508575.0,2013,10,14
3018,2013-10-11,7125.0,7156.5,509325.0,2013,10,11
3019,2013-10-10,7112.5,7142.0,512450.0,2013,10,10
3020,2013-10-09,7141.0,7178.5,515575.0,2013,10,9
3021,2013-10-08,7231.5,7268.0,517100.0,2013,10,8
3022,2013-10-07,7171.0,7204.5,523425.0,2013,10,7
3023,2013-10-04,7148.0,7182.0,525925.0,2013,10,4
3024,2013-10-03,7215.5,7245.5,529950.0,2013,10,3
3025,2013-10-02,7156.0,7182.0,531875.0,2013,10,2
3026,2013-10-01,7219.0,7236.0,533325.0,2013,10,1
3028,2013-09-30,7290.5,7296.0,538025.0,2013,9,30
3029,2013-09-27,7252.5,7275.5,541125.0,2013,9,27
3030,2013-09-26,7220.5,7245.0,545625.0,2013,9,26
3031,2013-09-25,7155.0,7190.0,547550.0,2013,9,25
3032,2013-09-24,7140.5,7173.0,551050.0,2013,9,24
3033,2013-09-23,7181.0,7215.5,556875.0,2013,9,23
3034,2013-09-20,7295.0,7329.5,562250.0,2013,9,20
3035,2013-09-19,7301.5,7330.5,568575.0,2013,9,19
3036,2013-09-18,7090.5,7118.0,571950.0,2013,9,18
3037,2013-09-17,7056.5,7087.0,574600.0,2013,9,17
3038,2013-09-16,7050.0,7085.0,574675.0,2013,9,16
3039,2013-09-13,7028.5,7060.0,577525.0,2013,9,13
3040,2013-09-12,7043.5,7076.5,579750.0,2013,9,12
3041,2013-09-11,7163.0,7192.0,585275.0,2013,9,11
3042,2013-09-10,7172.0,7207.0,588475.0,2013,9,10
3043,2013-09-09,7191.5,7226.0,594625.0,2013,9,9
3044,2013-09-06,7170.5,7200.0,600275.0,2013,9,6
3045,2013-09-05,7103.0,7132.0,603275.0,2013,9,5
3046,2013-09-04,7125.5,7160.0,603900.0,2013,9,4
3047,2013-09-03,7183.5,7215.0,602850.0,2013,9,3
3048,2013-09-02,7175.5,7200.0,589750.0,2013,9,2
3050,2013-08-30,7095.0,7122.5,588000.0,2013,8,30
3051,2013-08-29,7210.5,7241.0,577675.0,2013,8,29
3052,2013-08-28,7236.0,7277.0,574825.0,2013,8,28
3053,2013-08-27,7300.5,7317.0,576350.0,2013,8,27
3054,2013-08-23,7300.5,7331.5,564225.0,2013,8,23
3055,2013-08-22,7340.5,7368.0,565500.0,2013,8,22
3056,2013-08-21,7236.0,7271.0,566925.0,2013,8,21
3057,2013-08-20,7265.5,7300.0,572525.0,2013,8,20
3058,2013-08-19,7285.5,7305.5,577450.0,2013,8,19
3059,2013-08-16,7335.5,7374.5,584075.0,2013,8,16
3060,2013-08-15,7228.0,7248.0,584200.0,2013,8,15
3061,2013-08-14,7272.5,7300.0,588450.0,2013,8,14
3062,2013-08-13,7281.0,7317.0,589725.0,2013,8,13
3063,2013-08-12,7246.0,7275.0,592950.0,2013,8,12
3064,2013-08-09,7186.0,7211.0,594500.0,2013,8,9
3065,2013-08-08,7121.5,7157.5,597575.0,2013,8,8
3066,2013-08-07,6892.0,6920.0,601600.0,2013,8,7
3067,2013-08-06,7026.5,7045.0,605125.0,2013,8,6
3068,2013-08-05,6950.5,6966.0,606900.0,2013,8,5
3069,2013-08-02,7019.0,7031.0,608675.0,2013,8,2
3070,2013-08-01,6999.0,7010.0,610725.0,2013,8,1
3072,2013-07-31,6805.0,6810.0,612800.0,2013,7,31
3073,2013-07-30,6752.0,6775.0,613550.0,2013,7,30
3074,2013-07-29,6860.5,6883.0,618775.0,2013,7,29
3075,2013-07-26,6905.5,6925.0,621175.0,2013,7,26
3076,2013-07-25,6927.5,6950.0,622950.0,2013,7,25
3077,2013-07-24,7076.5,7098.0,627675.0,2013,7,24
3078,2013-07-23,6961.0,6990.5,632050.0,2013,7,23
3079,2013-07-22,6980.0,6990.5,634650.0,2013,7,22
3080,2013-07-19,6920.0,6925.0,638325.0,2013,7,19
3081,2013-07-18,6855.5,6887.0,640600.0,2013,7,18
3082,2013-07-17,6924.0,6940.0,641225.0,2013,7,17
3083,2013-07-16,6936.5,6965.0,641825.0,2013,7,16
3084,2013-07-15,6891.5,6920.0,637850.0,2013,7,15
3085,2013-07-12,6923.0,6940.5,640775.0,2013,7,12
3086,2013-07-11,6995.5,7020.0,645175.0,2013,7,11
3087,2013-07-10,6780.0,6785.0,646000.0,2013,7,10
3088,2013-07-09,6719.0,6728.0,650125.0,2013,7,9
3089,2013-07-08,6765.0,6779.0,656600.0,2013,7,8
3090,2013-07-05,6821.0,6842.5,660000.0,2013,7,5
3091,2013-07-04,6920.5,6926.0,663175.0,2013,7,4
3092,2013-07-03,6922.0,6920.5,660725.0,2013,7,3
3093,2013-07-02,6980.0,6950.0,659200.0,2013,7,2
3094,2013-07-01,6917.0,6919.0,662275.0,2013,7,1
3096,2013-06-28,6750.5,6775.5,665775.0,2013,6,28
3097,2013-06-27,6705.5,6732.0,667425.0,2013,6,27
3098,2013-06-26,6685.5,6715.5,671100.0,2013,6,26
3099,2013-06-25,6726.5,6765.5,674850.0,2013,6,25
3100,2013-06-24,6637.5,6676.0,678225.0,2013,6,24
3101,2013-06-21,6777.0,6806.0,664850.0,2013,6,21
3102,2013-06-20,6808.0,6835.5,643125.0,2013,6,20
3103,2013-06-19,6972.5,7005.0,638325.0,2013,6,19
3104,2013-06-18,6970.5,7010.5,632150.0,2013,6,18
3105,2013-06-17,7020.5,7067.0,629475.0,2013,6,17
3106,2013-06-14,7045.0,7085.5,618075.0,2013,6,14
3107,2013-06-13,7057.5,7093.5,608300.0,2013,6,13
3108,2013-06-12,7086.0,7121.0,609550.0,2013,6,12
3109,2013-06-11,7036.0,7070.5,609250.0,2013,6,11
3110,2013-06-10,7120.0,7155.0,609000.0,2013,6,10
3111,2013-06-07,7282.0,7316.0,609875.0,2013,6,7
3112,2013-06-06,7311.0,7346.5,610375.0,2013,6,6
3113,2013-06-05,7421.5,7460.5,612300.0,2013,6,5
3114,2013-06-04,7337.5,7370.5,614075.0,2013,6,4
3115,2013-06-03,7330.5,7365.5,617225.0,2013,6,3
3117,2013-05-31,7241.0,7270.5,608450.0,2013,5,31
3118,2013-05-30,7245.5,7285.5,611125.0,2013,5,30
3119,2013-05-29,7201.5,7235.5,613725.0,2013,5,29
3120,2013-05-28,7257.0,7299.5,619650.0,2013,5,28
3121,2013-05-24,7240.0,7277.0,621175.0,2013,5,24
3122,2013-05-23,7285.5,7320.0,623875.0,2013,5,23
3123,2013-05-22,7480.0,7510.0,627275.0,2013,5,22
3124,2013-05-21,7384.0,7410.0,624525.0,2013,5,21
3125,2013-05-20,7276.0,7297.0,628025.0,2013,5,20
3126,2013-05-17,7329.5,7350.0,629950.0,2013,5,17
3127,2013-05-16,7095.5,7125.5,624400.0,2013,5,16
3128,2013-05-15,7095.5,7145.0,627525.0,2013,5,15
3129,2013-05-14,7195.5,7225.5,618700.0,2013,5,14
3130,2013-05-13,7350.5,7380.0,606700.0,2013,5,13
3131,2013-05-10,7390.5,7377.0,604250.0,2013,5,10
3132,2013-05-09,7311.0,7336.0,605750.0,2013,5,9
3133,2013-05-08,7326.0,7355.0,605825.0,2013,5,8
3134,2013-05-07,7240.5,7270.5,604600.0,2013,5,7
3135,2013-05-03,7122.0,7151.0,608700.0,2013,5,3
3136,2013-05-02,6870.5,6900.0,616125.0,2013,5,2
3137,2013-05-01,6875.0,6906.5,618175.0,2013,5,1
3139,2013-04-30,7073.5,7105.5,618600.0,2013,4,30
3140,2013-04-29,7079.0,7117.0,617650.0,2013,4,29
3141,2013-04-26,7054.5,7100.0,619600.0,2013,4,26
3142,2013-04-25,7035.0,7055.5,618475.0,2013,4,25
3143,2013-04-24,6935.5,6974.0,620375.0,2013,4,24
3144,2013-04-23,6811.0,6842.0,621600.0,2013,4,23
3145,2013-04-22,6875.5,6916.0,613075.0,2013,4,22
3146,2013-04-19,6975.0,7010.0,614350.0,2013,4,19
3147,2013-04-18,6962.5,6997.0,612350.0,2013,4,18
3148,2013-04-17,7067.0,7091.0,608525.0,2013,4,17
3149,2013-04-16,7219.0,7250.5,611925.0,2013,4,16
3150,2013-04-15,7120.5,7155.5,611175.0,2013,4,15
3151,2013-04-12,7510.0,7545.5,593650.0,2013,4,12
3152,2013-04-11,7510.0,7545.0,590175.0,2013,4,11
3153,2013-04-10,7547.0,7575.5,587925.0,2013,4,10
3154,2013-04-09,7485.5,7516.0,587550.0,2013,4,9
3155,2013-04-08,7457.5,7491.0,579400.0,2013,4,8
3156,2013-04-05,7376.0,7415.0,579600.0,2013,4,5
3157,2013-04-04,7336.5,7375.0,579175.0,2013,4,4
3158,2013-04-03,7405.5,7436.5,572325.0,2013,4,3
3159,2013-04-02,7434.5,7469.0,571125.0,2013,4,2
3161,2013-03-28,7582.5,7613.5,569775.0,2013,3,28
3162,2013-03-27,7570.0,7605.0,567900.0,2013,3,27
3163,2013-03-26,7631.0,7661.0,566325.0,2013,3,26
3164,2013-03-25,7602.0,7640.0,565350.0,2013,3,25
3165,2013-03-22,7618.0,7656.0,562475.0,2013,3,22
3166,2013-03-21,7580.0,7626.5,557450.0,2013,3,21
3167,2013-03-20,7574.5,7605.0,550825.0,2013,3,20
3168,2013-03-19,7539.0,7569.0,547025.0,2013,3,19
3169,2013-03-18,7555.5,7590.0,543925.0,2013,3,18
3170,2013-03-15,7782.0,7811.5,525825.0,2013,3,15
3171,2013-03-14,7762.0,7790.5,522250.0,2013,3,14
3172,2013-03-13,7777.5,7808.0,520500.0,2013,3,13
3173,2013-03-12,7815.0,7840.0,517900.0,2013,3,12
3174,2013-03-11,7677.0,7701.5,513550.0,2013,3,11
3175,2013-03-08,7730.0,7745.0,509425.0,2013,3,8
3176,2013-03-07,7671.0,7710.5,481225.0,2013,3,7
3177,2013-03-06,7699.5,7733.5,473750.0,2013,3,6
3178,2013-03-05,7720.0,7745.0,472975.0,2013,3,5
3179,2013-03-04,7751.0,7742.0,462400.0,2013,3,4
3180,2013-03-01,7620.5,7665.0,458775.0,2013,3,1
3182,2013-02-28,7828.0,7855.0,446700.0,2013,2,28
3183,2013-02-27,7831.0,7864.0,444350.0,2013,2,27
3184,2013-02-26,7785.0,7795.0,438375.0,2013,2,26
3185,2013-02-25,7865.5,7890.0,430725.0,2013,2,25
3186,2013-02-22,7825.0,7849.0,424350.0,2013,2,22
3187,2013-02-21,7847.5,7875.0,420250.0,2013,2,21
3188,2013-02-20,8009.5,8039.0,412950.0,2013,2,20
3189,2013-02-19,8070.0,8107.0,411250.0,2013,2,19
3190,2013-02-18,8075.5,8113.0,404300.0,2013,2,18
3191,2013-02-15,8198.5,8235.5,401675.0,2013,2,15
3192,2013-02-14,8197.0,8235.0,399125.0,2013,2,14
3193,2013-02-13,8221.0,8260.5,398925.0,2013,2,13
3194,2013-02-12,8184.5,8220.0,399850.0,2013,2,12
3195,2013-02-11,8216.0,8258.0,399775.0,2013,2,11
3196,2013-02-08,8215.0,8241.0,399825.0,2013,2,8
3197,2013-02-07,8212.0,8253.0,388900.0,2013,2,7
3198,2013-02-06,8200.0,8230.5,386500.0,2013,2,6
3199,2013-02-05,8242.5,8286.0,385050.0,2013,2,5
3200,2013-02-04,8226.0,8265.0,374200.0,2013,2,4
3201,2013-02-01,8160.0,8190.0,376000.0,2013,2,1
3203,2013-01-31,8170.0,8216.0,371750.0,2013,1,31
3204,2013-01-30,8175.5,8215.0,371425.0,2013,1,30
3205,2013-01-29,8010.5,8046.0,371750.0,2013,1,29
3206,2013-01-28,8015.0,8050.0,341000.0,2013,1,28
3207,2013-01-25,8060.0,8091.0,342900.0,2013,1,25
3208,2013-01-24,8036.0,8076.0,344850.0,2013,1,24
3209,2013-01-23,8115.5,8150.0,344925.0,2013,1,23
3210,2013-01-22,8068.0,8105.0,342450.0,2013,1,22
3211,2013-01-21,8020.5,8051.5,345525.0,2013,1,21
3212,2013-01-18,8053.0,8085.0,345375.0,2013,1,18
3213,2013-01-17,7930.0,7960.0,345925.0,2013,1,17
3214,2013-01-16,7910.5,7940.0,349275.0,2013,1,16
3215,2013-01-15,7945.0,7970.5,333275.0,2013,1,15
3216,2013-01-14,8030.0,8070.0,329725.0,2013,1,14
3217,2013-01-11,8071.0,8090.0,330450.0,2013,1,11
3218,2013-01-10,8117.0,8150.0,326575.0,2013,1,10
3219,2013-01-09,8059.0,8095.0,329050.0,2013,1,9
3220,2013-01-08,8050.5,8085.5,327375.0,2013,1,8
3221,2013-01-07,7995.5,8032.5,319400.0,2013,1,7
3222,2013-01-04,8026.0,8060.0,320225.0,2013,1,4
3223,2013-01-03,8140.5,8166.0,320000.0,2013,1,3
3224,2013-01-02,8085.0,8112.0,320500.0,2013,1,2
3225,2012-12-31,7915.0,7930.0,320050.0,2012,12,31
3226,2012-12-28,7870.0,7875.0,318050.0,2012,12,28
3227,2012-12-27,7871.5,7900.0,318000.0,2012,12,27
